ordernumber,order_date,ship_date,customer_name_index,channel,currency_code,warehouse_code,delivery_region_index,product_description_index,order_quantity,unit_selling_price,unit_cost,sales,total_cost,profit
SO - 0007489,2017-06-28,2017-07-05,19,Distributor,NZD,AXW291,98,3,9,2398.6,1703.006,21587.4,15327.053999999998,6260.346
SO - 0001874,2017-06-29,2017-07-03,48,Distributor,NZD,AXW291,15,14,9,1092.1,884.6010000000001,9828.9,7961.4090000000015,1867.491
SO - 0005056,2017-07-03,2017-07-10,15,Distributor,NZD,AXW291,33,5,6,3892.7,2802.744,23356.2,16816.464,6539.736000000001
SO - 0001230,2017-07-07,2017-07-16,42,Distributor,NZD,AXW291,26,13,10,1072.0,460.96,10720.0,4609.6,6110.4000000000015
SO - 000519,2017-07-10,2017-07-21,16,Distributor,NZD,AXW291,77,9,10,1159.1,614.3230000000001,11591.000000000002,6143.230000000001,5447.77
SO - 0001229,2017-07-13,2017-07-21,25,Distributor,NZD,AXW291,72,13,8,2365.1,1206.201,18920.8,9649.608,9271.192
SO - 0003935,2017-07-13,2017-07-18,18,Distributor,NZD,AXW291,67,14,5,2606.3,2137.166,13031.5,10685.830000000002,2345.6699999999983
SO - 0006548,2017-07-24,2017-08-01,1,Distributor,NZD,AXW291,62,10,8,180.9,148.338,1447.2,1186.704,260.4960000000001
SO - 0007484,2017-07-31,2017-08-12,33,Distributor,NZD,AXW291,67,9,7,1239.5,842.86,8676.5,5900.02,2776.48
SO - 0001134,2017-08-04,2017-08-12,41,Distributor,NZD,AXW291,63,6,5,3061.9,2449.52,15309.5,12247.6,3061.9
SO - 0006369,2017-08-07,2017-08-16,1,Distributor,NZD,AXW291,49,9,7,1058.6,561.0580000000001,7410.2,3927.406000000001,3482.794
SO - 0004284,2017-08-10,2017-08-22,32,Distributor,NZD,AXW291,100,13,10,241.2,173.66400000000002,2412.0,1736.64,675.3599999999999
SO - 0004518,2017-08-11,2017-08-20,17,Distributor,NZD,AXW291,85,5,6,2793.9,1369.011,16763.4,8214.066,8549.334
SO - 0002784,2017-08-16,2017-08-27,25,Distributor,NZD,AXW291,85,5,5,2224.4,1668.3000000000002,11122.0,8341.5,2780.5
SO - 0003165,2017-08-20,2017-08-23,2,Distributor,NZD,AXW291,15,4,6,1051.9,420.7600000000001,6311.4000000000015,2524.5600000000004,3786.84
SO - 0003582,2017-08-20,2017-09-03,24,Distributor,NZD,AXW291,90,9,11,3939.6,2127.384,43335.6,23401.224,19934.376
SO - 0004973,2017-08-21,2017-08-30,26,Distributor,NZD,AXW291,39,5,6,2579.5,1031.8,15477.0,6190.799999999999,9286.2
SO - 000433,2017-08-23,2017-08-29,20,Distributor,NZD,AXW291,52,9,8,1983.2,1090.7600000000002,15865.6,8726.080000000002,7139.5199999999995
SO - 0002212,2017-08-23,2017-09-01,6,Distributor,NZD,AXW291,6,5,10,3865.9,1585.019,38659.0,15850.19,22808.81
SO - 0002296,2017-08-25,2017-09-02,18,Distributor,NZD,AXW291,95,13,5,2934.6,2406.372,14673.0,12031.86,2641.140000000001
SO - 0004022,2017-08-27,2017-09-03,32,Distributor,NZD,AXW291,18,9,8,1876.0,1482.04,15008.0,11856.32,3151.6800000000003
SO - 000583,2017-08-29,2017-09-04,46,Distributor,NZD,AXW291,72,9,8,1118.9,839.175,8951.2,6713.4000000000015,2237.8
SO - 0004881,2017-09-01,2017-09-12,33,Distributor,NZD,AXW291,45,5,7,2680.0,1125.6,18760.0,7879.2,10880.8
SO - 0005853,2017-09-05,2017-09-13,9,Distributor,NZD,AXW291,75,9,6,2244.5,1077.36,13467.0,6464.16,7002.84
SO - 0007975,2017-09-07,2017-09-10,33,Distributor,NZD,AXW291,7,5,10,2264.6,1471.99,22646.0,14719.9,7926.1
SO - 0007008,2017-09-10,2017-09-17,16,Distributor,NZD,AXW291,68,5,7,234.5,93.8,1641.5,656.6000000000001,984.8999999999999
SO - 0005847,2017-09-11,2017-09-16,50,Distributor,NZD,AXW291,62,4,10,3819.0,2482.35,38190.0,24823.5,13366.5
SO - 0004399,2017-09-13,2017-09-27,34,Distributor,NZD,AXW291,45,5,11,6097.0,4816.63,67067.0,52982.93,14084.07
SO - 0006839,2017-09-13,2017-09-26,26,Distributor,NZD,AXW291,52,13,9,1876.0,1575.84,16884.0,14182.56,2701.4400000000005
SO - 0002002,2017-09-15,2017-09-25,24,Distributor,NZD,AXW291,98,5,12,3182.5,2004.975,38190.0,24059.7,14130.300000000005
SO - 0007900,2017-09-15,2017-09-25,48,Distributor,NZD,AXW291,86,5,12,2224.4,1557.08,26692.800000000003,18684.96,8007.840000000003
SO - 000687,2017-09-24,2017-10-09,26,Distributor,NZD,AXW291,7,13,7,1139.0,649.2299999999999,7973.0,4544.61,3428.3900000000003
SO - 0003630,2017-09-24,2017-10-07,43,Distributor,NZD,AXW291,82,13,11,194.3,163.21200000000002,2137.3,1795.332,341.9680000000001
SO - 0003725,2017-09-24,2017-10-08,1,Distributor,NZD,AXW291,70,9,12,2613.0,1776.84,31356.0,21322.08,10033.919999999998
SO - 0004869,2017-09-28,2017-10-05,4,Distributor,NZD,AXW291,51,13,8,884.4,566.016,7075.2,4528.128,2547.072
SO - 0008041,2017-10-01,2017-10-07,33,Distributor,NZD,AXW291,62,9,8,3899.4,1754.73,31195.2,14037.84,17157.36
SO - 0002126,2017-10-03,2017-10-08,46,Distributor,NZD,AXW291,52,14,7,1038.5,633.485,7269.5,4434.395,2835.105
SO - 0002832,2017-10-13,2017-10-17,11,Distributor,NZD,AXW291,48,5,9,1762.1,1462.543,15858.9,13162.887,2696.013000000001
SO - 0003191,2017-10-16,2017-10-19,43,Distributor,NZD,AXW291,60,6,6,964.8,627.1200000000001,5788.8,3762.7200000000007,2026.0799999999997
SO - 0007216,2017-10-18,2017-10-28,12,Distributor,NZD,AXW291,63,9,11,1112.2,656.198,12234.2,7218.178,5016.022000000001
SO - 0001367,2017-10-20,2017-11-01,43,Distributor,NZD,AXW291,90,12,6,2954.7000000000003,2511.4950000000003,17728.2,15068.97,2659.23
SO - 0001570,2017-10-26,2017-11-10,6,Distributor,NZD,AXW291,24,10,8,3912.8,1956.4,31302.4,15651.2,15651.2
SO - 000739,2017-10-27,2017-11-13,10,Distributor,NZD,AXW291,45,6,12,3939.6,3269.868,47275.2,39238.416,8036.784
SO - 0007778,2017-11-09,2017-11-23,2,Distributor,NZD,AXW291,36,9,12,5266.2,2211.804,63194.4,26541.647999999997,36652.752
SO - 000318,2017-11-12,2017-11-16,22,Distributor,NZD,AXW291,53,5,8,3852.5,2003.3,30820.0,16026.4,14793.6
SO - 0001254,2017-11-17,2017-11-27,22,Distributor,NZD,AXW291,86,9,12,1916.2,823.966,22994.4,9887.592,13106.808
SO - 000749,2017-11-19,2017-11-27,3,Distributor,NZD,AXW291,42,5,5,1125.6,529.032,5628.000000000001,2645.1600000000003,2982.8400000000006
SO - 000700,2017-11-28,2017-12-01,4,Distributor,NZD,AXW291,10,5,10,944.7,462.903,9447.0,4629.030000000001,4817.969999999999
SO - 0003876,2017-12-02,2017-12-18,36,Distributor,NZD,AXW291,92,13,8,1159.1,544.777,9272.8,4358.216,4914.584000000001
SO - 000463,2017-12-03,2017-12-19,1,Distributor,NZD,AXW291,61,13,10,1815.7,944.164,18157.0,9441.64,8715.36
SO - 000899,2017-12-04,2017-12-22,26,Distributor,NZD,AXW291,64,5,10,1031.8,474.628,10318.0,4746.28,5571.72
SO - 0003196,2017-12-05,2017-12-10,36,Distributor,NZD,AXW291,64,5,5,3959.7,2811.387,19798.5,14056.935,5741.565
SO - 0004638,2017-12-05,2017-12-09,45,Distributor,NZD,AXW291,58,13,12,1132.3,792.6099999999999,13587.6,9511.32,4076.2799999999993
SO - 0001470,2017-12-07,2017-12-23,23,Distributor,NZD,AXW291,39,10,9,958.1,785.6419999999998,8622.9,7070.777999999999,1552.1220000000003
SO - 0002357,2017-12-14,2018-01-01,3,Distributor,NZD,AXW291,38,13,12,1011.7,748.658,12140.4,8983.896,3156.504000000001
SO - 0005981,2017-12-15,2017-12-31,30,Distributor,NZD,AXW291,30,4,10,2311.5,1086.405,23115.0,10864.05,12250.95
SO - 000502,2017-12-17,2017-12-20,47,Distributor,NZD,AXW291,23,4,5,2412.0,1109.52,12060.0,5547.6,6512.4
SO - 0001467,2017-12-19,2017-12-22,5,Distributor,NZD,AXW291,91,5,10,6358.3,2543.32,63583.0,25433.2,38149.8
SO - 0001695,2017-12-21,2017-12-28,23,Distributor,NZD,AXW291,84,13,6,1855.9,816.596,11135.4,4899.576,6235.824000000001
SO - 0001901,2017-12-24,2018-01-05,16,Distributor,NZD,AXW291,36,8,6,1179.2,754.688,7075.200000000001,4528.128,2547.072000000001
SO - 000796,2017-12-28,2018-01-14,27,Distributor,NZD,AXW291,39,5,5,6338.2,3802.92,31691.0,19014.6,12676.4
SO - 0003595,2017-12-28,2018-01-08,49,Distributor,NZD,AXW291,95,6,6,2586.2000000000003,2172.4080000000004,15517.2,13034.448000000002,2482.7519999999986
SO - 0002665,2018-01-01,2018-01-15,39,Distributor,NZD,AXW291,76,5,5,2954.7000000000003,1300.0680000000002,14773.500000000002,6500.340000000001,8273.16
SO - 0007936,2018-01-02,2018-01-13,2,Distributor,NZD,AXW291,81,12,5,971.5,524.61,4857.5,2623.05,2234.45
SO - 0007294,2018-01-04,2018-01-22,40,Distributor,NZD,AXW291,21,5,12,174.20000000000002,94.068,2090.4,1128.8160000000005,961.5839999999998
SO - 0002070,2018-01-05,2018-01-09,50,Distributor,NZD,AXW291,73,9,9,207.7,159.92900000000003,1869.3,1439.3610000000003,429.9389999999999
SO - 0006591,2018-01-08,2018-01-24,18,Distributor,NZD,AXW291,91,5,12,2345.0,1031.8,28140.0,12381.6,15758.4
SO - 0007094,2018-01-12,2018-01-16,8,Distributor,NZD,AXW291,73,13,12,1159.1,707.051,13909.2,8484.612000000001,5424.588
SO - 000234,2018-01-20,2018-02-04,8,Distributor,NZD,AXW291,25,10,5,1018.4,631.408,5092.0,3157.04,1934.96
SO - 0007602,2018-01-20,2018-02-01,38,Distributor,NZD,AXW291,63,5,5,3631.4,2033.5840000000003,18157.0,10167.920000000002,7989.079999999998
SO - 0007665,2018-01-23,2018-01-26,19,Distributor,NZD,AXW291,12,13,5,6365.0,5028.35,31825.0,25141.75,6683.25
SO - 0001734,2018-02-02,2018-02-07,25,Distributor,NZD,AXW291,50,12,10,207.7,168.23700000000002,2077.0,1682.3700000000003,394.62999999999965
SO - 0002025,2018-02-04,2018-02-21,16,Distributor,NZD,AXW291,97,12,6,1085.4,868.3200000000002,6512.4000000000015,5209.920000000001,1302.4799999999996
SO - 0005227,2018-02-07,2018-02-16,33,Distributor,NZD,AXW291,96,5,6,6056.8,4118.624000000001,36340.8,24711.74400000001,11629.055999999997
SO - 0003481,2018-02-13,2018-03-01,6,Distributor,NZD,AXW291,2,5,9,1708.5,1435.14,15376.5,12916.259999999998,2460.2400000000016
SO - 000152,2018-02-16,2018-02-27,25,Distributor,NZD,AXW291,67,13,12,924.6,582.498,11095.2,6989.976000000001,4105.224
SO - 0003008,2018-02-16,2018-02-27,14,Distributor,NZD,AXW291,85,5,8,857.6,403.072,6860.8,3224.576,3636.224
SO - 000483,2018-03-04,2018-03-10,40,Distributor,NZD,AXW291,98,5,12,864.3,700.0830000000001,10371.6,8400.996000000001,1970.6039999999996
SO - 0002260,2018-03-06,2018-03-20,10,Distributor,NZD,AXW291,3,13,5,2753.7000000000003,1459.4610000000002,13768.500000000002,7297.305000000001,6471.195000000001
SO - 0002329,2018-03-22,2018-03-27,3,Distributor,NZD,AXW291,64,6,7,5567.7,3284.943,38973.9,22994.601,15979.299000000005
SO - 000679,2018-03-25,2018-04-02,6,Distributor,NZD,AXW291,35,13,7,2512.5,2135.625,17587.5,14949.375,2638.125
SO - 0001276,2018-03-28,2018-04-03,1,Distributor,NZD,AXW291,89,10,5,1005.0,683.4000000000001,5025.0,3417.0000000000005,1607.9999999999995
SO - 0005185,2018-03-28,2018-04-11,28,Distributor,NZD,AXW291,15,5,5,2398.6,1703.006,11993.0,8515.03,3477.9700000000007
SO - 0005960,2018-03-30,2018-04-15,12,Distributor,NZD,AXW291,37,10,10,2539.3,1498.187,25393.0,14981.87,10411.13
SO - 0006339,2018-04-03,2018-04-07,22,Distributor,NZD,AXW291,56,13,10,2881.0,2362.42,28810.0,23624.2,5185.799999999999
SO - 0007037,2018-04-07,2018-04-10,41,Distributor,NZD,AXW291,81,13,5,2492.4,1296.048,12462.0,6480.24,5981.76
SO - 0006439,2018-04-08,2018-04-19,5,Distributor,NZD,AXW291,31,5,10,864.3,432.15,8643.0,4321.5,4321.5
SO - 0007112,2018-04-15,2018-04-20,10,Distributor,NZD,AXW291,51,5,6,3169.1,2440.207,19014.6,14641.241999999998,4373.358
SO - 0006907,2018-04-17,2018-04-21,9,Distributor,NZD,AXW291,37,5,11,850.9,714.756,9359.9,7862.316,1497.5839999999998
SO - 0001904,2018-04-20,2018-05-05,33,Distributor,NZD,AXW291,96,9,8,3979.8,2905.254,31838.4,23242.032,8596.368000000002
SO - 0005041,2018-04-22,2018-04-26,39,Distributor,NZD,AXW291,89,13,11,1045.2,543.504,11497.2,5978.544,5518.656000000001
SO - 0005162,2018-04-22,2018-05-03,12,Distributor,NZD,AXW291,64,9,9,207.7,97.619,1869.3,878.571,990.729
SO - 0004326,2018-04-25,2018-05-03,44,Distributor,NZD,AXW291,40,5,7,5366.7,3488.355,37566.9,24418.485,13148.415
SO - 0003688,2018-04-29,2018-05-08,29,Distributor,NZD,AXW291,50,10,11,1842.5,773.85,20267.5,8512.35,11755.15
SO - 0004139,2018-04-30,2018-05-06,9,Distributor,NZD,AXW291,5,3,10,891.1,748.524,8911.0,7485.24,1425.7600000000002
SO - 0007788,2018-05-01,2018-05-17,42,Distributor,NZD,AXW291,45,5,6,1922.9,999.908,11537.4,5999.448,5537.952000000001
SO - 000752,2018-05-03,2018-05-20,23,Distributor,NZD,AXW291,67,5,6,1936.3,1142.417,11617.8,6854.502,4763.298
SO - 0007765,2018-05-06,2018-05-19,12,Distributor,NZD,AXW291,15,9,8,1085.4,477.576,8683.2,3820.608,4862.592000000001
SO - 000170,2018-05-08,2018-05-24,11,Distributor,NZD,AXW291,57,5,8,227.8,107.066,1822.4,856.528,965.872
SO - 0004726,2018-05-10,2018-05-22,38,Distributor,NZD,AXW291,11,9,10,2298.1,1884.442,22981.0,18844.42,4136.580000000002
SO - 0006202,2018-05-11,2018-05-23,5,Distributor,NZD,AXW291,56,5,6,174.20000000000002,69.68,1045.2,418.08,627.12
SO - 0004731,2017-01-06,2017-01-19,47,Distributor,NZD,AXW291,29,11,6,2532.6,1696.842,15195.6,10181.052,5014.547999999999
SO - 0001326,2017-01-15,2017-01-21,3,Distributor,NZD,AXW291,47,11,12,201.0,152.76,2412.0,1833.12,578.8800000000001
SO - 0006511,2017-01-15,2017-01-20,45,Distributor,NZD,AXW291,27,11,8,2465.6,1873.856,19724.8,14990.848,4733.951999999999
SO - 0005689,2017-01-16,2017-01-28,1,Distributor,NZD,AXW291,26,11,5,1058.6,783.3640000000001,5293.000000000001,3916.8200000000006,1376.1800000000003
SO - 000897,2017-02-01,2017-02-08,14,Distributor,NZD,AXW291,18,11,11,3008.3,1594.399,33091.3,17538.389000000003,15552.911
SO - 0001557,2017-02-08,2017-02-13,15,Distributor,NZD,AXW291,2,11,8,670.0,475.7,5360.0,3805.6,1554.4
SO - 0003533,2017-02-16,2017-02-21,5,Distributor,NZD,AXW291,70,11,12,884.4,725.208,10612.8,8702.496,1910.304
SO - 000838,2017-02-18,2017-02-28,3,Distributor,NZD,AXW291,22,11,8,1809.0,1465.2900000000002,14472.0,11722.320000000002,2749.6799999999985
SO - 0006516,2017-02-19,2017-03-04,6,Distributor,NZD,AXW291,1,11,6,1956.4,1447.736,11738.4,8686.416000000001,3051.9840000000004
SO - 0006014,2017-02-21,2017-03-01,26,Distributor,NZD,AXW291,34,11,7,180.9,86.832,1266.3,607.824,658.476
SO - 0001754,2017-02-22,2017-03-02,45,Distributor,NZD,AXW291,16,11,11,1159.1,904.098,12750.100000000002,9945.078,2805.022000000001
SO - 000886,2017-02-27,2017-03-03,8,Distributor,NZD,AXW291,20,11,10,1219.4,951.132,12194.0,9511.32,2682.6800000000003
SO - 0005900,2017-02-28,2017-03-09,5,Distributor,NZD,AXW291,43,11,6,5936.2,2849.376,35617.2,17096.255999999998,18520.944
SO - 0002393,2017-03-01,2017-03-09,46,Distributor,NZD,AXW291,16,11,7,2331.6,1841.964,16321.2,12893.748,3427.4519999999998
SO - 0007824,2017-03-10,2017-03-27,48,Distributor,NZD,AXW291,27,11,9,221.1,156.981,1989.9,1412.829,577.0709999999999
SO - 0005363,2017-03-12,2017-03-22,10,Distributor,NZD,AXW291,99,11,9,2412.0,1784.88,21708.0,16063.919999999998,5644.080000000002
SO - 0005222,2017-03-29,2017-04-09,9,Distributor,NZD,AXW291,32,11,12,3845.8,1615.236,46149.600000000006,19382.832,26766.768000000004
SO - 0006311,2017-03-29,2017-04-10,49,Distributor,NZD,AXW291,14,11,7,2780.5,2057.57,19463.5,14402.990000000002,5060.509999999998
SO - 0002469,2017-04-01,2017-04-12,13,Distributor,NZD,AXW291,57,11,10,1031.8,660.352,10318.0,6603.52,3714.480000000001
SO - 0003965,2017-04-14,2017-04-22,16,Distributor,NZD,AXW291,44,11,11,2599.6,1715.736,28595.6,18873.096,9722.503999999997
SO - 0001682,2017-04-16,2017-04-30,22,Distributor,NZD,AXW291,86,11,5,1118.9,716.0960000000001,5594.5,3580.4800000000005,2014.0199999999995
SO - 0005344,2017-04-25,2017-05-13,49,Distributor,NZD,AXW291,46,11,12,3919.5,2273.31,47034.0,27279.72,19754.28
SO - 0006815,2017-05-01,2017-05-16,29,Distributor,NZD,AXW291,23,11,8,3557.7000000000003,1600.965,28461.6,12807.72,15653.88
SO - 0005561,2017-05-24,2017-06-02,12,Distributor,NZD,AXW291,32,11,10,3618.0,2930.5800000000004,36180.0,29305.800000000003,6874.199999999997
SO - 000985,2017-06-12,2017-06-30,49,Distributor,NZD,AXW291,43,11,6,207.7,153.698,1246.2,922.188,324.01199999999994
SO - 0001302,2017-06-14,2017-06-17,3,Distributor,NZD,AXW291,34,11,9,1192.6,632.0780000000001,10733.4,5688.702000000001,5044.698
SO - 0003952,2017-06-20,2017-07-05,28,Distributor,NZD,AXW291,7,11,5,1159.1,498.41300000000007,5795.500000000001,2492.0650000000005,3303.4350000000004
SO - 000638,2017-06-25,2017-07-05,48,Distributor,NZD,AXW291,28,11,5,924.6,536.268,4623.0,2681.34,1941.66
SO - 0004038,2017-06-28,2017-07-06,44,Distributor,NZD,AXW291,59,11,5,3946.3,1736.372,19731.5,8681.86,11049.64
SO - 0006032,2017-07-04,2017-07-16,15,Distributor,NZD,AXW291,33,11,5,777.2,349.74,3886.0,1748.7,2137.3
SO - 0004485,2017-07-09,2017-07-24,7,Distributor,NZD,AXW291,48,11,5,850.9,357.378,4254.5,1786.89,2467.61
SO - 000448,2017-07-12,2017-07-26,39,Distributor,NZD,AXW291,47,11,10,1112.2,778.54,11122.0,7785.4,3336.6000000000004
SO - 0001351,2017-07-18,2017-07-23,43,Distributor,NZD,AXW291,95,11,6,1018.4,712.88,6110.4,4277.28,1833.12
SO - 0006303,2017-08-07,2017-08-19,19,Distributor,NZD,AXW291,34,11,9,1072.0,728.96,9648.0,6560.64,3087.36
SO - 0002852,2017-08-14,2017-08-24,32,Distributor,NZD,AXW291,82,11,8,2398.6,1535.104,19188.8,12280.832,6907.967999999999
SO - 0004910,2017-08-14,2017-08-26,22,Distributor,NZD,AXW291,47,11,11,1319.9,884.333,14518.9,9727.663,4791.237000000001
SO - 0004574,2017-08-17,2017-08-26,48,Distributor,NZD,AXW291,50,11,10,2324.9,1371.691,23249.0,13716.91,9532.09
SO - 0005441,2017-08-23,2017-08-26,32,Distributor,NZD,AXW291,65,11,9,958.1,469.469,8622.9,4225.221,4397.679
SO - 0005595,2017-09-03,2017-09-11,12,Distributor,NZD,AXW291,35,11,9,3504.1,1997.337,31536.9,17976.033,13560.866999999998
SO - 0007809,2017-09-24,2017-10-11,42,Distributor,NZD,AXW291,23,11,7,5373.4000000000015,3062.838,37613.8,21439.866,16173.934
SO - 0001653,2017-10-01,2017-10-13,29,Distributor,NZD,AXW291,41,11,9,2613.0,1358.76,23517.0,12228.84,11288.16
SO - 0002487,2017-10-05,2017-10-20,50,Distributor,NZD,AXW291,97,11,6,3859.2,1968.192,23155.2,11809.152000000002,11346.048
SO - 0006791,2017-10-16,2017-11-01,13,Distributor,NZD,AXW291,77,11,9,5380.1,3604.667,48420.9,32442.003000000004,15978.896999999995
SO - 000252,2017-10-21,2017-10-30,21,Distributor,NZD,AXW291,19,11,9,3356.7000000000003,2819.628,30210.300000000003,25376.652,4833.648000000001
SO - 0001444,2017-11-17,2017-11-30,24,Distributor,NZD,AXW291,10,11,11,1085.4,596.9700000000001,11939.4,6566.670000000002,5372.73
SO - 0004728,2017-11-24,2017-12-02,42,Distributor,NZD,AXW291,49,11,10,1118.9,760.8520000000002,11189.0,7608.52,3580.48
SO - 0007607,2017-11-25,2017-12-01,30,Distributor,NZD,AXW291,87,11,11,2860.9,1316.014,31469.9,14476.154000000002,16993.746
SO - 0001990,2017-12-02,2017-12-06,23,Distributor,NZD,AXW291,88,11,6,3202.6,1473.196,19215.6,8839.176,10376.424
SO - 0004940,2017-12-06,2017-12-16,4,Distributor,NZD,AXW291,60,11,11,3906.1,2226.477,42967.1,24491.247,18475.853
SO - 0001028,2018-01-08,2018-01-20,24,Distributor,NZD,AXW291,47,11,7,1118.9,637.773,7832.300000000002,4464.411,3367.889000000001
SO - 0004886,2018-01-10,2018-01-18,25,Distributor,NZD,AXW291,94,11,10,254.6,165.49,2546.0,1654.9,891.0999999999998
SO - 0002838,2018-01-25,2018-01-29,19,Distributor,NZD,AXW291,100,11,11,5949.6,4045.728000000001,65445.600000000006,44503.00800000001,20942.592
SO - 0004615,2018-01-31,2018-02-12,29,Distributor,NZD,AXW291,61,11,8,3731.9,2351.097,29855.2,18808.776,11046.424
SO - 000115,2018-02-06,2018-02-13,32,Distributor,NZD,AXW291,57,11,5,3932.9,3146.32,19664.5,15731.6,3932.9
SO - 0005977,2018-02-08,2018-02-16,6,Distributor,NZD,AXW291,37,11,5,5695.0,2676.65,28475.0,13383.249999999998,15091.750000000002
SO - 0008031,2018-03-01,2018-03-11,17,Distributor,NZD,AXW291,98,11,11,1125.6,540.288,12381.600000000002,5943.168,6438.4320000000025
SO - 0001831,2018-03-06,2018-03-23,42,Distributor,NZD,AXW291,26,11,8,2827.4,1272.3300000000002,22619.2,10178.64,12440.56
SO - 0006171,2018-03-07,2018-03-21,30,Distributor,NZD,AXW291,2,11,5,3624.7,1812.35,18123.5,9061.75,9061.75
SO - 0001481,2018-03-12,2018-03-16,33,Distributor,NZD,AXW291,3,11,5,5252.8,4044.656,26264.0,20223.28,6040.7199999999975
SO - 0005211,2018-03-24,2018-04-08,20,Distributor,NZD,AXW291,27,11,7,207.7,137.08200000000002,1453.9,959.574,494.3259999999999
SO - 0005070,2018-03-26,2018-04-01,48,Distributor,NZD,AXW291,89,11,5,254.6,106.932,1273.0,534.66,738.34
SO - 0003765,2018-04-02,2018-04-18,50,Distributor,NZD,AXW291,93,11,6,3979.8,2626.668,23878.800000000003,15760.008000000002,8118.792000000001
SO - 0007616,2018-04-16,2018-04-25,18,Distributor,NZD,AXW291,81,11,10,1139.0,455.6,11390.0,4556.0,6834.0
SO - 000794,2018-04-18,2018-04-26,42,Distributor,NZD,AXW291,4,11,6,1675.0,954.75,10050.0,5728.499999999999,4321.500000000001
SO - 0005516,2018-04-18,2018-04-26,3,Distributor,NZD,AXW291,44,11,8,3999.9,3399.915,31999.2,27199.32,4799.880000000001
SO - 0001520,2018-05-07,2018-05-11,14,Distributor,NZD,AXW291,1,11,9,2579.5,1599.29,23215.5,14393.61,8821.89
SO - 0003378,2017-01-01,2017-01-06,7,Distributor,NZD,AXW291,54,7,11,2351.7000000000003,1269.918,25868.700000000004,13969.098000000002,11899.602000000004
SO - 0002336,2017-01-31,2017-02-04,20,Distributor,NZD,AXW291,83,7,9,3457.2000000000003,1452.024,31114.800000000003,13068.216,18046.584000000003
SO - 0007814,2017-02-11,2017-02-20,43,Distributor,NZD,AXW291,38,7,9,6338.2,3993.066,57043.8,35937.594,21106.206
SO - 0001183,2017-02-17,2017-02-23,45,Distributor,NZD,AXW291,17,7,8,3979.8,2865.456,31838.4,22923.648,8914.752
SO - 0008005,2017-02-25,2017-03-14,29,Distributor,NZD,AXW291,66,7,11,2847.5,1395.275,31322.5,15348.024999999998,15974.475000000002
SO - 0007894,2017-02-27,2017-03-09,29,Distributor,NZD,AXW291,21,7,9,1125.6,866.7120000000001,10130.4,7800.408000000001,2329.992
SO - 000821,2017-03-03,2017-03-20,11,Distributor,NZD,AXW291,53,7,9,247.9,151.219,2231.1,1360.971,870.1289999999998
SO - 0007023,2017-03-04,2017-03-14,34,Distributor,NZD,AXW291,41,7,12,1118.9,626.5840000000001,13426.8,7519.008,5907.792
SO - 000336,2017-03-08,2017-03-19,7,Distributor,NZD,AXW291,96,7,8,6378.4000000000015,2806.496,51027.2,22451.968,28575.232000000004
SO - 0002518,2017-03-16,2017-03-24,48,Distributor,NZD,AXW291,17,7,7,991.6,763.532,6941.2,5344.724,1596.4759999999997
SO - 0002780,2017-03-21,2017-04-05,30,Distributor,NZD,AXW291,96,7,7,1909.5,840.18,13366.5,5881.259999999999,7485.24
SO - 0003749,2017-03-24,2017-03-28,18,Distributor,NZD,AXW291,36,7,10,1748.7,1346.499,17487.0,13464.99,4022.01
SO - 0001930,2017-04-04,2017-04-08,19,Distributor,NZD,AXW291,22,7,10,5453.8,3654.046,54538.0,36540.46000000001,17997.539999999994
SO - 0003158,2017-04-14,2017-04-21,23,Distributor,NZD,AXW291,84,7,5,2559.4,1970.738,12797.0,9853.69,2943.3099999999995
SO - 0005167,2017-04-15,2017-04-22,37,Distributor,NZD,AXW291,66,7,5,6244.4000000000015,5057.964000000001,31222.000000000004,25289.820000000003,5932.18
