ordernumber,order_date,ship_date,customer_name_index,channel,currency_code,warehouse_code,delivery_region_index,product_description_index,order_quantity,unit_selling_price,unit_cost,sales,total_cost,profit
SO - 0002360,17-12-2017,22-12-2017,17,Wholesale,NZD,AXW291,96,12,7,1118.9,906.309,7832.3,6344.163,1488.137
SO - 000824,18-12-2017,25-12-2017,11,Wholesale,NZD,AXW291,59,8,11,1179.2,825.44,12971.2,9079.84,3891.36
SO - 000828,18-12-2017,29-12-2017,27,Wholesale,NZD,AXW291,40,13,5,1916.2,1015.586,9581,5077.93,4503.07
SO - 0001833,19-12-2017,05-01-2018,5,Wholesale,NZD,AXW291,3,13,10,1065.3,564.609,10653,5646.09,5006.91
SO - 0002430,30-12-2017,13-01-2018,20,Wholesale,NZD,AXW291,95,9,11,1145.7,595.764,12602.7,6553.404,6049.296
SO - 0002604,03-01-2018,17-01-2018,48,Wholesale,NZD,AXW291,49,3,11,5688.3,3356.097,62571.3,36917.067,25654.233
SO - 0007282,03-01-2018,13-01-2018,17,Wholesale,NZD,AXW291,8,4,10,3939.6,2048.592,39396,20485.92,18910.08
SO - 0007851,06-01-2018,10-01-2018,36,Wholesale,NZD,AXW291,52,9,6,1025.1,799.578,6150.6,4797.468,1353.132
SO - 0004901,09-01-2018,27-01-2018,39,Wholesale,NZD,AXW291,64,13,9,254.6,188.404,2291.4,1695.636,595.764
SO - 000283,10-01-2018,28-01-2018,11,Wholesale,NZD,AXW291,37,6,12,938,412.72,11256,4952.64,6303.36
SO - 0007367,10-01-2018,17-01-2018,11,Wholesale,NZD,AXW291,100,13,11,1031.8,722.26,11349.8,7944.86,3404.94
SO - 0007728,10-01-2018,22-01-2018,15,Wholesale,NZD,AXW291,73,13,5,1112.2,533.856,5561,2669.28,2891.72
SO - 0005523,11-01-2018,23-01-2018,38,Wholesale,NZD,AXW291,73,9,5,1889.4,1095.852,9447,5479.26,3967.74
SO - 0005328,12-01-2018,19-01-2018,46,Wholesale,NZD,AXW291,7,9,12,1072,868.32,12864,10419.84,2444.16
SO - 0003587,13-01-2018,22-01-2018,1,Wholesale,NZD,AXW291,29,13,10,3852.5,2658.225,38525,26582.25,11942.75
SO - 0004413,13-01-2018,25-01-2018,24,Wholesale,NZD,AXW291,64,9,5,670,301.5,3350,1507.5,1842.5
SO - 0006041,15-01-2018,24-01-2018,23,Wholesale,NZD,AXW291,12,10,12,991.6,505.716,11899.2,6068.592,5830.608
SO - 0006590,18-01-2018,04-02-2018,15,Wholesale,NZD,AXW291,58,4,5,194.3,81.606,971.5,408.03,563.47
SO - 0007410,19-01-2018,03-02-2018,1,Wholesale,NZD,AXW291,13,13,6,864.3,656.868,5185.8,3941.208,1244.592
SO - 0005242,22-01-2018,01-02-2018,32,Wholesale,NZD,AXW291,89,10,8,214.4,96.48,1715.2,771.84,943.36
SO - 0007538,23-01-2018,02-02-2018,18,Wholesale,NZD,AXW291,24,10,6,2566.1,1950.236,15396.6,11701.416,3695.184
SO - 0002888,30-01-2018,16-02-2018,11,Wholesale,NZD,AXW291,4,12,11,3832.4,2107.82,42156.4,23186.02,18970.38
SO - 0003693,30-01-2018,08-02-2018,5,Wholesale,NZD,AXW291,6,13,6,6204.2,4963.36,37225.2,29780.16,7445.04
SO - 0001937,01-02-2018,13-02-2018,27,Wholesale,NZD,AXW291,8,4,7,1031.8,773.85,7222.6,5416.95,1805.65
SO - 0002646,06-02-2018,24-02-2018,32,Wholesale,NZD,AXW291,38,10,11,2345,1618.05,25795,17798.55,7996.45
SO - 0007715,10-02-2018,19-02-2018,23,Wholesale,NZD,AXW291,13,9,10,6224.3,3672.337,62243,36723.37,25519.63
SO - 0006722,11-02-2018,17-02-2018,45,Wholesale,NZD,AXW291,9,14,11,3939.6,2718.324,43335.6,29901.564,13434.036
SO - 0003712,12-02-2018,15-02-2018,42,Wholesale,NZD,AXW291,58,9,11,3966.4,2221.184,43630.4,24433.024,19197.376
SO - 0004322,14-02-2018,17-02-2018,21,Wholesale,NZD,AXW291,2,14,7,3041.8,1216.72,21292.6,8517.04,12775.56
SO - 0004136,15-02-2018,27-02-2018,30,Wholesale,NZD,AXW291,31,8,6,214.4,154.368,1286.4,926.208,360.192
SO - 0001669,17-02-2018,04-03-2018,32,Wholesale,NZD,AXW291,69,13,9,1031.8,598.444,9286.2,5385.996,3900.204
SO - 0001964,21-02-2018,06-03-2018,33,Wholesale,NZD,AXW291,75,9,7,837.5,502.5,5862.5,3517.5,2345
SO - 0003822,24-02-2018,13-03-2018,50,Wholesale,NZD,AXW291,50,12,7,5768.7,2711.289,40380.9,18979.023,21401.877
SO - 0005848,01-03-2018,11-03-2018,43,Wholesale,NZD,AXW291,37,9,5,917.9,780.215,4589.5,3901.075,688.425
SO - 000986,09-03-2018,13-03-2018,42,Wholesale,NZD,AXW291,6,13,6,1085.4,868.32,6512.4,5209.92,1302.48
SO - 0007797,15-03-2018,29-03-2018,36,Wholesale,NZD,AXW291,44,13,5,2894.4,2026.08,14472,10130.4,4341.6
SO - 0007009,16-03-2018,31-03-2018,34,Wholesale,NZD,AXW291,47,13,6,1038.5,664.64,6231,3987.84,2243.16
SO - 0002514,21-03-2018,03-04-2018,1,Wholesale,NZD,AXW291,58,13,12,1018.4,743.432,12220.8,8921.184,3299.616
SO - 0004849,23-03-2018,09-04-2018,26,Wholesale,NZD,AXW291,90,9,11,3859.2,1929.6,42451.2,21225.6,21225.6
SO - 0007279,24-03-2018,03-04-2018,4,Wholesale,NZD,AXW291,52,14,6,201,104.52,1206,627.12,578.88
SO - 0007148,25-03-2018,04-04-2018,47,Wholesale,NZD,AXW291,60,6,9,1983.2,1408.072,17848.8,12672.648,5176.152
SO - 0003466,31-03-2018,16-04-2018,12,Wholesale,NZD,AXW291,39,14,6,254.6,142.576,1527.6,855.456,672.144
SO - 000959,01-04-2018,18-04-2018,36,Wholesale,NZD,AXW291,47,9,8,1065.3,511.344,8522.4,4090.752,4431.648
SO - 0001155,01-04-2018,15-04-2018,18,Wholesale,NZD,AXW291,49,4,9,1038.5,643.87,9346.5,5794.83,3551.67
SO - 0007590,11-04-2018,20-04-2018,24,Wholesale,NZD,AXW291,23,10,12,3886,1904.14,46632,22849.68,23782.32
SO - 000945,16-04-2018,02-05-2018,15,Wholesale,NZD,AXW291,74,8,12,5480.6,3233.554,65767.2,38802.648,26964.552
SO - 0007960,17-04-2018,20-04-2018,7,Wholesale,NZD,AXW291,24,13,8,984.9,837.165,7879.2,6697.32,1181.88
SO - 0004837,20-04-2018,03-05-2018,22,Wholesale,NZD,AXW291,17,13,5,1072,568.16,5360,2840.8,2519.2
SO - 0004439,21-04-2018,03-05-2018,40,Wholesale,NZD,AXW291,34,10,11,2586.2,1163.79,28448.2,12801.69,15646.51
SO - 0006794,21-04-2018,08-05-2018,12,Wholesale,NZD,AXW291,65,4,11,1172.5,492.45,12897.5,5416.95,7480.55
SO - 0001058,24-04-2018,07-05-2018,39,Wholesale,NZD,AXW291,85,10,6,1011.7,586.786,6070.2,3520.716,2549.484
SO - 0002916,24-04-2018,30-04-2018,15,Wholesale,NZD,AXW291,64,9,12,3865.9,1662.337,46390.8,19948.044,26442.756
SO - 0006868,30-04-2018,09-05-2018,48,Wholesale,NZD,AXW291,40,8,12,1092.1,546.05,13105.2,6552.6,6552.6
SO - 0003887,01-05-2018,05-05-2018,36,Wholesale,NZD,AXW291,39,8,12,1822.4,1457.92,21868.8,17495.04,4373.76
SO - 0005005,01-05-2018,12-05-2018,50,Wholesale,NZD,AXW291,14,8,8,1916.2,1341.34,15329.6,10730.72,4598.88
SO - 0007270,01-05-2018,05-05-2018,12,Wholesale,NZD,AXW291,69,9,12,2472.3,1236.15,29667.6,14833.8,14833.8
SO - 0005314,02-05-2018,15-05-2018,28,Wholesale,NZD,AXW291,10,13,9,2680,2170.8,24120,19537.2,4582.8
SO - 0001461,15-05-2018,02-06-2018,10,Wholesale,NZD,AXW291,40,9,12,5199.2,2859.56,62390.4,34314.72,28075.68
SO - 0001494,18-05-2018,27-05-2018,46,Wholesale,NZD,GUT930,5,2,12,234.5,136.01,2814,1632.12,1181.88
SO - 0002064,18-05-2018,02-06-2018,6,Wholesale,NZD,GUT930,16,7,12,6083.6,2737.62,73003.2,32851.44,40151.76
SO - 0005062,18-05-2018,26-05-2018,23,Wholesale,NZD,GUT930,24,7,11,3953,3320.52,43483,36525.72,6957.28
SO - 0005356,18-05-2018,23-05-2018,36,Wholesale,NZD,GUT930,19,11,8,2599.6,2105.676,20796.8,16845.408,3951.392
SO - 0006177,18-05-2018,30-05-2018,1,Wholesale,NZD,GUT930,69,1,5,1165.8,571.242,5829,2856.21,2972.79
SO - 000125,20-05-2018,24-05-2018,15,Wholesale,NZD,GUT930,45,8,12,268,131.32,3216,1575.84,1640.16
SO - 000807,20-05-2018,01-06-2018,29,Wholesale,NZD,GUT930,21,9,7,998.3,439.252,6988.1,3074.764,3913.336
SO - 0002319,20-05-2018,29-05-2018,34,Wholesale,NZD,GUT930,85,13,6,850.9,646.684,5105.4,3880.104,1225.296
SO - 0005291,20-05-2018,03-06-2018,14,Wholesale,NZD,GUT930,2,9,6,1815.7,1379.932,10894.2,8279.592,2614.608
SO - 0005647,21-05-2018,31-05-2018,2,Wholesale,NZD,GUT930,43,2,7,2680,1206,18760,8442,10318
SO - 0002299,22-05-2018,07-06-2018,45,Wholesale,NZD,GUT930,94,7,5,2257.9,1422.477,11289.5,7112.385,4177.115
SO - 0002481,22-05-2018,03-06-2018,20,Wholesale,NZD,GUT930,18,3,6,2646.5,1667.295,15879,10003.77,5875.23
SO - 0007541,23-05-2018,28-05-2018,24,Wholesale,NZD,GUT930,36,1,10,924.6,499.284,9246,4992.84,4253.16
SO - 0005072,24-05-2018,09-06-2018,23,Wholesale,NZD,GUT930,81,11,9,3979.8,3024.648,35818.2,27221.832,8596.368
SO - 0005842,25-05-2018,10-06-2018,17,Wholesale,NZD,GUT930,22,13,6,254.6,155.306,1527.6,931.836,595.764
SO - 0005928,25-05-2018,04-06-2018,38,Wholesale,NZD,GUT930,31,2,8,3906.1,2421.782,31248.8,19374.256,11874.544
SO - 0006148,26-05-2018,03-06-2018,44,Wholesale,NZD,GUT930,11,2,12,1051.9,546.988,12622.8,6563.856,6058.944
SO - 0007845,28-05-2018,04-06-2018,6,Wholesale,NZD,GUT930,78,5,7,3283,1936.97,22981,13558.79,9422.21
SO - 0006030,30-05-2018,05-06-2018,48,Wholesale,NZD,GUT930,23,5,11,3685,2395.25,40535,26347.75,14187.25
SO - 000285,01-06-2018,17-06-2018,4,Wholesale,NZD,GUT930,33,2,12,871,374.53,10452,4494.36,5957.64
SO - 0001568,01-06-2018,04-06-2018,25,Wholesale,NZD,GUT930,89,7,12,1695.1,678.04,20341.2,8136.48,12204.72
SO - 0003819,01-06-2018,12-06-2018,17,Wholesale,NZD,GUT930,94,13,9,1098.8,802.124,9889.2,7219.116,2670.084
SO - 0004787,01-06-2018,07-06-2018,23,Wholesale,NZD,GUT930,10,1,6,3484,1567.8,20904,9406.8,11497.2
SO - 0007971,01-06-2018,17-06-2018,32,Wholesale,NZD,GUT930,34,6,11,6472.2,4012.764,71194.2,44140.404,27053.796
SO - 0002374,03-06-2018,15-06-2018,40,Wholesale,NZD,GUT930,17,6,8,2525.9,1591.317,20207.2,12730.536,7476.664
SO - 0005293,03-06-2018,18-06-2018,35,Wholesale,NZD,GUT930,40,11,10,1125.6,540.288,11256,5402.88,5853.12
SO - 0005979,03-06-2018,11-06-2018,40,Wholesale,NZD,GUT930,81,11,11,1172.5,492.45,12897.5,5416.95,7480.55
SO - 0007693,03-06-2018,15-06-2018,40,Wholesale,NZD,GUT930,20,3,6,984.9,512.148,5909.4,3072.888,2836.512
SO - 0002256,05-06-2018,14-06-2018,24,Wholesale,NZD,GUT930,92,4,6,911.2,501.16,5467.2,3006.96,2460.24
SO - 0005919,05-06-2018,23-06-2018,14,Wholesale,NZD,GUT930,47,2,9,3999.9,2159.946,35999.1,19439.514,16559.586
SO - 0006581,05-06-2018,23-06-2018,42,Wholesale,NZD,GUT930,88,5,8,917.9,670.067,7343.2,5360.536,1982.664
SO - 0006856,05-06-2018,18-06-2018,21,Wholesale,NZD,GUT930,69,5,11,991.6,644.54,10907.6,7089.94,3817.66
SO - 0002412,06-06-2018,18-06-2018,31,Wholesale,NZD,GUT930,85,5,6,1058.6,719.848,6351.6,4319.088,2032.512
SO - 0003628,06-06-2018,14-06-2018,39,Wholesale,NZD,GUT930,55,7,5,750.4,607.824,3752,3039.12,712.88
SO - 0007523,06-06-2018,14-06-2018,5,Wholesale,NZD,GUT930,68,2,12,2010,1005,24120,12060,12060
SO - 0001618,08-06-2018,11-06-2018,18,Wholesale,NZD,GUT930,93,4,11,1762.1,1162.986,19383.1,12792.846,6590.254
SO - 0005754,09-06-2018,15-06-2018,35,Wholesale,NZD,GUT930,100,9,6,1058.6,793.95,6351.6,4763.7,1587.9
SO - 0002877,10-06-2018,27-06-2018,23,Wholesale,NZD,GUT930,7,13,10,5406.9,3352.278,54069,33522.78,20546.22
SO - 0007492,11-06-2018,20-06-2018,14,Wholesale,NZD,GUT930,14,5,10,2981.5,1759.085,29815,17590.85,12224.15
SO - 000313,12-06-2018,27-06-2018,35,Wholesale,NZD,GUT930,68,11,8,167.5,123.95,1340,991.6,348.4
SO - 0002163,12-06-2018,22-06-2018,5,Wholesale,NZD,GUT930,66,10,8,5808.9,3485.34,46471.2,27882.72,18588.48
SO - 0005628,12-06-2018,29-06-2018,42,Wholesale,NZD,GUT930,54,7,9,3892.7,2257.766,35034.3,20319.894,14714.406
SO - 0008022,12-06-2018,17-06-2018,48,Wholesale,NZD,GUT930,17,13,5,3946.3,2683.484,19731.5,13417.42,6314.08
SO - 000243,14-06-2018,18-06-2018,27,Wholesale,NZD,GUT930,73,7,12,1299.8,922.858,15597.6,11074.296,4523.304
SO - 000497,14-06-2018,02-07-2018,29,Wholesale,NZD,GUT930,88,10,11,1279.7,1062.151,14076.7,11683.661,2393.039
SO - 0007983,15-06-2018,22-06-2018,8,Wholesale,NZD,GUT930,63,14,5,1065.3,617.874,5326.5,3089.37,2237.13
SO - 0001589,17-06-2018,21-06-2018,19,Wholesale,NZD,GUT930,48,2,12,5641.4,4343.878,67696.8,52126.536,15570.264
SO - 0007247,17-06-2018,05-07-2018,44,Wholesale,NZD,GUT930,66,7,12,3852.5,2195.925,46230,26351.1,19878.9
SO - 0003006,19-06-2018,28-06-2018,17,Wholesale,NZD,GUT930,87,9,11,2472.3,1483.38,27195.3,16317.18,10878.12
SO - 0003969,20-06-2018,25-06-2018,16,Wholesale,NZD,GUT930,57,2,8,884.4,601.392,7075.2,4811.136,2264.064
SO - 0005692,20-06-2018,02-07-2018,32,Wholesale,NZD,GUT930,20,11,5,3504.1,2417.829,17520.5,12089.145,5431.355
SO - 0001384,22-06-2018,26-06-2018,14,Wholesale,NZD,GUT930,32,9,11,1299.8,1039.84,14297.8,11438.24,2859.56
SO - 0005405,24-06-2018,12-07-2018,30,Wholesale,NZD,GUT930,54,4,12,1949.7,1267.305,23396.4,15207.66,8188.74
SO - 0006808,24-06-2018,11-07-2018,20,Wholesale,NZD,GUT930,86,7,8,3819,2978.82,30552,23830.56,6721.44
SO - 0006864,24-06-2018,02-07-2018,30,Wholesale,NZD,GUT930,17,1,6,3999.9,2519.937,23999.4,15119.622,8879.778
SO - 000190,25-06-2018,08-07-2018,38,Wholesale,NZD,GUT930,79,12,9,924.6,545.514,8321.4,4909.626,3411.774
SO - 0004244,27-06-2018,30-06-2018,47,Wholesale,NZD,GUT930,40,1,11,750.4,555.296,8254.4,6108.256,2146.144
SO - 0006704,27-06-2018,14-07-2018,50,Wholesale,NZD,GUT930,98,2,9,5085.3,3661.416,45767.7,32952.744,12814.956
SO - 0001845,28-06-2018,11-07-2018,27,Wholesale,NZD,GUT930,75,9,10,1809,1139.67,18090,11396.7,6693.3
SO - 0006250,28-06-2018,03-07-2018,17,Wholesale,NZD,GUT930,56,9,5,1882.7,1299.063,9413.5,6495.315,2918.185
SO - 0006348,28-06-2018,01-07-2018,10,Wholesale,NZD,GUT930,56,2,11,3979.8,2427.678,43777.8,26704.458,17073.342
SO - 000737,30-06-2018,10-07-2018,33,Wholesale,NZD,GUT930,78,6,5,3718.5,2677.32,18592.5,13386.6,5205.9
SO - 0002141,01-07-2018,12-07-2018,50,Wholesale,NZD,GUT930,57,12,12,2532.6,1316.952,30391.2,15803.424,14587.776
SO - 0005591,01-07-2018,13-07-2018,21,Wholesale,NZD,GUT930,82,13,7,1065.3,788.322,7457.1,5518.254,1938.846
SO - 0007963,01-07-2018,10-07-2018,10,Wholesale,NZD,GUT930,19,14,9,214.4,105.056,1929.6,945.504,984.096
SO - 0002860,03-07-2018,16-07-2018,31,Wholesale,NZD,GUT930,40,7,9,1005,402,9045,3618,5427
SO - 0006248,03-07-2018,16-07-2018,49,Wholesale,NZD,GUT930,30,3,11,1728.6,1175.448,19014.6,12929.928,6084.672
SO - 0004212,04-07-2018,11-07-2018,38,Wholesale,NZD,GUT930,62,7,11,6391.8,3515.49,70309.8,38670.39,31639.41
SO - 0007435,04-07-2018,19-07-2018,39,Wholesale,NZD,GUT930,60,12,8,1118.9,839.175,8951.2,6713.4,2237.8
SO - 0003077,06-07-2018,10-07-2018,30,Wholesale,NZD,GUT930,10,3,7,824.1,395.568,5768.7,2768.976,2999.724
SO - 0005537,07-07-2018,19-07-2018,25,Wholesale,NZD,GUT930,99,10,5,3953,2095.09,19765,10475.45,9289.55
SO - 0005023,08-07-2018,13-07-2018,34,Wholesale,NZD,GUT930,46,2,7,3859.2,1891.008,27014.4,13237.056,13777.344
SO - 0003313,09-07-2018,15-07-2018,7,Wholesale,NZD,GUT930,73,5,9,1051.9,462.836,9467.1,4165.524,5301.576
SO - 0005875,10-07-2018,18-07-2018,6,Wholesale,NZD,GUT930,62,1,5,2378.5,1902.8,11892.5,9514,2378.5
SO - 0006618,10-07-2018,15-07-2018,29,Wholesale,NZD,GUT930,51,11,7,2666.6,2079.948,18666.2,14559.636,4106.564
SO - 0002080,11-07-2018,14-07-2018,41,Wholesale,NZD,GUT930,63,10,12,174.2,142.844,2090.4,1714.128,376.272
SO - 0002871,11-07-2018,29-07-2018,9,Wholesale,NZD,GUT930,20,13,8,971.5,806.345,7772,6450.76,1321.24
SO - 0005535,12-07-2018,19-07-2018,35,Wholesale,NZD,GUT930,11,7,8,1118.9,928.687,8951.2,7429.496,1521.704
SO - 0006044,12-07-2018,15-07-2018,21,Wholesale,NZD,GUT930,54,7,7,2298.1,1493.765,16086.7,10456.355,5630.345
SO - 000781,13-07-2018,25-07-2018,22,Wholesale,NZD,GUT930,96,1,11,1145.7,744.705,12602.7,8191.755,4410.945
SO - 0006305,13-07-2018,30-07-2018,7,Wholesale,NZD,GUT930,71,2,8,2934.6,1643.376,23476.8,13147.008,10329.792
SO - 0005676,15-07-2018,21-07-2018,8,Wholesale,NZD,GUT930,95,2,8,1018.4,682.328,8147.2,5458.624,2688.576
SO - 0006943,15-07-2018,02-08-2018,31,Wholesale,NZD,GUT930,63,3,5,2331.6,1095.852,11658,5479.26,6178.74
SO - 0001743,17-07-2018,04-08-2018,49,Wholesale,NZD,GUT930,13,10,10,2338.3,1660.193,23383,16601.93,6781.07
SO - 0006421,17-07-2018,04-08-2018,22,Wholesale,NZD,GUT930,68,2,7,1105.5,906.51,7738.5,6345.57,1392.93
SO - 0001441,18-07-2018,23-07-2018,9,Wholesale,NZD,GUT930,44,7,11,2720.2,1251.292,29922.2,13764.212,16157.988
SO - 0005236,18-07-2018,04-08-2018,39,Wholesale,NZD,GUT930,3,13,10,4006.6,3285.412,40066,32854.12,7211.88
SO - 0007823,19-07-2018,04-08-2018,48,Wholesale,NZD,GUT930,31,7,10,221.1,114.972,2211,1149.72,1061.28
SO - 0006378,20-07-2018,03-08-2018,1,Wholesale,NZD,GUT930,15,11,9,1768.8,1308.912,15919.2,11780.208,4138.992
SO - 0003794,22-07-2018,05-08-2018,48,Wholesale,NZD,GUT930,79,7,10,241.2,135.072,2412,1350.72,1061.28
SO - 000545,23-07-2018,08-08-2018,50,Wholesale,NZD,GUT930,46,11,11,944.7,689.631,10391.7,7585.941,2805.759
SO - 0003104,23-07-2018,04-08-2018,44,Wholesale,NZD,GUT930,81,5,5,1112.2,934.248,5561,4671.24,889.76
SO - 0003281,23-07-2018,30-07-2018,21,Wholesale,NZD,GUT930,7,5,6,5775.4,3580.748,34652.4,21484.488,13167.912
SO - 0007996,23-07-2018,28-07-2018,14,Wholesale,NZD,GUT930,63,8,5,991.6,644.54,4958,3222.7,1735.3
SO - 0006387,25-07-2018,29-07-2018,4,Wholesale,NZD,GUT930,64,5,12,3242.8,1751.112,38913.6,21013.344,17900.256
SO - 0002422,26-07-2018,04-08-2018,32,Wholesale,NZD,GUT930,86,1,5,2814,1463.28,14070,7316.4,6753.6
SO - 0003380,26-07-2018,29-07-2018,3,Wholesale,NZD,GUT930,65,11,8,5380.1,4357.881,43040.8,34863.048,8177.752
SO - 000614,27-07-2018,05-08-2018,3,Wholesale,NZD,GUT930,4,14,5,1051.9,683.735,5259.5,3418.675,1840.825
SO - 000102,28-07-2018,07-08-2018,20,Wholesale,NZD,GUT930,24,2,5,3939.6,3348.66,19698,16743.3,2954.7
SO - 000896,28-07-2018,03-08-2018,48,Wholesale,NZD,GUT930,46,5,5,2653.2,2069.496,13266,10347.48,2918.52
SO - 0004261,28-07-2018,04-08-2018,37,Wholesale,NZD,GUT930,37,8,6,3973.1,3019.556,23838.6,18117.336,5721.264
SO - 0007002,28-07-2018,08-08-2018,23,Wholesale,NZD,GUT930,35,3,11,958.1,603.603,10539.1,6639.633,3899.467
SO - 0002058,29-07-2018,05-08-2018,30,Wholesale,NZD,GUT930,28,2,5,1051.9,620.621,5259.5,3103.105,2156.395
SO - 0007077,29-07-2018,06-08-2018,37,Wholesale,NZD,GUT930,89,12,9,214.4,167.232,1929.6,1505.088,424.512
SO - 0003353,30-07-2018,10-08-2018,18,Wholesale,NZD,GUT930,40,2,8,2217.7,1131.027,17741.6,9048.216,8693.384
SO - 0002397,31-07-2018,03-08-2018,34,Wholesale,NZD,GUT930,93,11,11,207.7,85.157,2284.7,936.727,1347.973
SO - 0003019,31-07-2018,16-08-2018,47,Wholesale,NZD,GUT930,1,8,7,254.6,211.318,1782.2,1479.226,302.974
SO - 000226,01-08-2018,08-08-2018,5,Wholesale,NZD,GUT930,98,2,8,871,705.51,6968,5644.08,1323.92
SO - 0005792,01-08-2018,12-08-2018,24,Wholesale,NZD,GUT930,32,5,7,221.1,161.403,1547.7,1129.821,417.879
SO - 0006692,02-08-2018,18-08-2018,46,Wholesale,NZD,GUT930,74,5,11,3819,2711.49,42009,29826.39,12182.61
SO - 000816,03-08-2018,16-08-2018,34,Wholesale,NZD,GUT930,22,1,11,5494,3845.8,60434,42303.8,18130.2
SO - 0003095,04-08-2018,15-08-2018,23,Wholesale,NZD,GUT930,9,9,7,850.9,655.193,5956.3,4586.351,1369.949
SO - 0005543,04-08-2018,20-08-2018,47,Wholesale,NZD,GUT930,12,7,12,1038.5,778.875,12462,9346.5,3115.5
SO - 0005235,05-08-2018,10-08-2018,32,Wholesale,NZD,GUT930,78,2,7,2412,1712.52,16884,11987.64,4896.36
SO - 0006349,05-08-2018,15-08-2018,17,Wholesale,NZD,GUT930,65,7,10,804,329.64,8040,3296.4,4743.6
SO - 0003125,06-08-2018,17-08-2018,12,Wholesale,NZD,GUT930,52,5,8,2592.9,1348.308,20743.2,10786.464,9956.736
SO - 0005661,06-08-2018,10-08-2018,32,Wholesale,NZD,GUT930,35,3,7,917.9,715.962,6425.3,5011.734,1413.566
SO - 0003084,07-08-2018,13-08-2018,8,Wholesale,NZD,GUT930,77,7,6,2003.3,821.353,12019.8,4928.118,7091.682
SO - 0005527,08-08-2018,14-08-2018,28,Wholesale,NZD,GUT930,56,11,8,3517.5,2743.65,28140,21949.2,6190.8
SO - 0002757,09-08-2018,20-08-2018,21,Wholesale,NZD,GUT930,68,1,11,167.5,103.85,1842.5,1142.35,700.15
SO - 0007884,09-08-2018,13-08-2018,30,Wholesale,NZD,GUT930,58,2,11,6123.8,3123.138,67361.8,34354.518,33007.282
SO - 0006628,10-08-2018,13-08-2018,44,Wholesale,NZD,GUT930,96,1,5,1085.4,727.218,5427,3636.09,1790.91
SO - 0002561,11-08-2018,16-08-2018,39,Wholesale,NZD,GUT930,4,11,9,3825.7,2295.42,34431.3,20658.78,13772.52
SO - 0001729,14-08-2018,18-08-2018,33,Wholesale,NZD,GUT930,8,7,5,850.9,485.013,4254.5,2425.065,1829.435
SO - 0002629,14-08-2018,21-08-2018,41,Wholesale,NZD,GUT930,88,7,9,1045.2,553.956,9406.8,4985.604,4421.196
SO - 000774,15-08-2018,02-09-2018,17,Wholesale,NZD,GUT930,92,1,12,2606.3,1563.78,31275.6,18765.36,12510.24
SO - 0003679,15-08-2018,29-08-2018,47,Wholesale,NZD,GUT930,88,1,6,6311.4,3218.814,37868.4,19312.884,18555.516
SO - 0005300,15-08-2018,27-08-2018,34,Wholesale,NZD,GUT930,72,3,6,3879.3,1862.064,23275.8,11172.384,12103.416
SO - 0006463,15-08-2018,19-08-2018,31,Wholesale,NZD,GUT930,93,2,5,1118.9,492.316,5594.5,2461.58,3132.92
SO - 0005884,16-08-2018,20-08-2018,22,Wholesale,NZD,GUT930,29,11,7,1735.3,1180.004,12147.1,8260.028,3887.072
SO - 0001017,17-08-2018,01-09-2018,8,Wholesale,NZD,GUT930,28,11,12,3202.6,1601.3,38431.2,19215.6,19215.6
SO - 0006242,17-08-2018,29-08-2018,18,Wholesale,NZD,GUT930,12,14,9,3912.8,2738.96,35215.2,24650.64,10564.56
SO - 0001699,18-08-2018,24-08-2018,5,Wholesale,NZD,GUT930,30,2,9,2465.6,1651.952,22190.4,14867.568,7322.832
SO - 0003550,18-08-2018,28-08-2018,1,Wholesale,NZD,GUT930,66,1,7,1025.1,635.562,7175.7,4448.934,2726.766
SO - 000706,19-08-2018,22-08-2018,7,Wholesale,NZD,GUT930,10,1,8,931.3,772.979,7450.4,6183.832,1266.568
SO - 0005584,20-08-2018,25-08-2018,16,Wholesale,NZD,GUT930,53,9,5,187.6,138.824,938,694.12,243.88
SO - 0006672,21-08-2018,31-08-2018,19,Wholesale,NZD,GUT930,5,7,5,3939.6,2403.156,19698,12015.78,7682.22
SO - 0003098,22-08-2018,02-09-2018,17,Wholesale,NZD,GUT930,32,5,11,207.7,95.542,2284.7,1050.962,1233.738
SO - 0003668,22-08-2018,02-09-2018,20,Wholesale,NZD,GUT930,26,11,5,2519.2,1864.208,12596,9321.04,3274.96
SO - 0003820,23-08-2018,09-09-2018,12,Wholesale,NZD,GUT930,4,5,6,3946.3,3196.503,23677.8,19179.018,4498.782
SO - 0005577,25-08-2018,01-09-2018,48,Wholesale,NZD,GUT930,71,1,10,2351.7,1293.435,23517,12934.35,10582.65
SO - 0006768,26-08-2018,30-08-2018,44,Wholesale,NZD,GUT930,3,2,8,5500.7,2420.308,44005.6,19362.464,24643.136
SO - 0005250,27-08-2018,01-09-2018,28,Wholesale,NZD,GUT930,22,9,7,2211,1392.93,15477,9750.51,5726.49
SO - 0005773,27-08-2018,04-09-2018,33,Wholesale,NZD,GUT930,28,1,12,3939.6,2481.948,47275.2,29783.376,17491.824
SO - 0002020,29-08-2018,15-09-2018,18,Wholesale,NZD,GUT930,11,13,11,2572.8,1852.416,28300.8,20376.576,7924.224
SO - 0006765,29-08-2018,13-09-2018,6,Wholesale,NZD,GUT930,21,12,6,5085.3,3000.327,30511.8,18001.962,12509.838
